CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/219-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226717
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/219-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226717
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 219
CASTNO = 2
DATE = 19990915
TIME = 1606
LATITUDE = 78.9918
LONGITUDE = -0.271
DEPTH = 2444.3
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
 -0.1267,   890.0, -0.0885, 34.8922,17.0
 -0.1305,   892.0, -0.0922, 34.8922,20.0
 -0.1333,   894.0, -0.0949, 34.8925,14.0
 -0.1350,   896.0, -0.0965, 34.8926,16.0
 -0.1362,   898.0, -0.0976, 34.8928,12.0
 -0.1382,   900.0, -0.0995, 34.8927,13.0
 -0.1416,   902.0, -0.1029, 34.8927,14.0
 -0.1447,   904.0, -0.1059, 34.8931,13.0
 -0.1459,   906.0, -0.1070, 34.8931,16.0
 -0.1475,   908.0, -0.1085, 34.8930,15.0
 -0.1549,   910.0, -0.1159, 34.8934,16.0
 -0.1579,   912.0, -0.1188, 34.8935,15.0
 -0.1591,   914.0, -0.1199, 34.8937,15.0
 -0.1617,   916.0, -0.1224, 34.8936,15.0
 -0.1634,   918.0, -0.1240, 34.8941,13.0
 -0.1653,   920.0, -0.1258, 34.8940,14.0
 -0.1701,   922.0, -0.1305, 34.8942,11.0
 -0.1698,   924.0, -0.1301, 34.8945,16.0
 -0.1698,   926.0, -0.1300, 34.8943,13.0
 -0.1712,   928.0, -0.1313, 34.8948,14.0
 -0.1723,   930.0, -0.1323, 34.8951,19.0
 -0.1739,   932.0, -0.1339, 34.8947,16.0
 -0.1798,   934.0, -0.1397, 34.8949,15.0
 -0.1877,   936.0, -0.1476, 34.8953,12.0
 -0.1899,   938.0, -0.1497, 34.8950,18.0
 -0.1902,   940.0, -0.1499, 34.8953,19.0
 -0.1986,   942.0, -0.1582, 34.8957,12.0
 -0.2022,   944.0, -0.1618, 34.8955,13.0
 -0.2028,   946.0, -0.1623, 34.8957,15.0
 -0.2096,   948.0, -0.1691, 34.8961,17.0
 -0.2141,   950.0, -0.1735, 34.8967,14.0
 -0.2179,   952.0, -0.1773, 34.8970,12.0
 -0.2251,   954.0, -0.1844, 34.8970,16.0
 -0.2296,   956.0, -0.1888, 34.8974,17.0
 -0.2306,   958.0, -0.1897, 34.8974,20.0
 -0.2326,   960.0, -0.1917, 34.8975,13.0
 -0.2343,   962.0, -0.1933, 34.8971,14.0
 -0.2361,   964.0, -0.1950, 34.8971,17.0
 -0.2395,   966.0, -0.1983, 34.8981,21.0
 -0.2438,   968.0, -0.2025, 34.8979,14.0
 -0.2522,   970.0, -0.2109, 34.8983,9.0
 -0.2548,   972.0, -0.2134, 34.8985,15.0
 -0.2553,   974.0, -0.2138, 34.8985,20.0
 -0.2589,   976.0, -0.2173, 34.8982,16.0
 -0.2606,   978.0, -0.2189, 34.8982,14.0
 -0.2634,   980.0, -0.2217, 34.8987,21.0
 -0.2708,   982.0, -0.2290, 34.8982,18.0
 -0.2765,   984.0, -0.2347, 34.8985,17.0
 -0.2831,   986.0, -0.2412, 34.8981,14.0
 -0.2864,   988.0, -0.2444, 34.8981,13.0
 -0.2940,   990.0, -0.2520, 34.8980,15.0
 -0.2968,   992.0, -0.2547, 34.8979,14.0
 -0.2983,   994.0, -0.2561, 34.8978,15.0
 -0.3039,   996.0, -0.2617, 34.8975,17.0
 -0.3084,   998.0, -0.2661, 34.8979,13.0
 -0.3126,  1000.0, -0.2702, 34.8977,15.0
 -0.3153,  1002.0, -0.2728, 34.8976,17.0
 -0.3209,  1004.0, -0.2784, 34.8979,15.0
 -0.3218,  1006.0, -0.2792, 34.8978,13.0
 -0.3284,  1008.0, -0.2857, 34.8981,12.0
 -0.3333,  1010.0, -0.2906, 34.8984,17.0
 -0.3344,  1012.0, -0.2916, 34.8986,14.0
 -0.3357,  1014.0, -0.2928, 34.8990,14.0
 -0.3360,  1016.0, -0.2930, 34.8997,16.0
 -0.3359,  1018.0, -0.2928, 34.9004,16.0
 -0.3354,  1020.0, -0.2922, 34.9017,16.0
 -0.3368,  1022.0, -0.2935, 34.9018,17.0
 -0.3379,  1024.0, -0.2945, 34.9021,18.0
 -0.3385,  1026.0, -0.2950, 34.9021,19.0
 -0.3394,  1028.0, -0.2958, 34.9022,18.0
 -0.3399,  1030.0, -0.2962, 34.9022,15.0
 -0.3404,  1032.0, -0.2966, 34.9020,18.0
 -0.3437,  1034.0, -0.2998, 34.9025,15.0
 -0.3472,  1036.0, -0.3032, 34.9024,17.0
 -0.3497,  1038.0, -0.3056, 34.9030,17.0
 -0.3530,  1040.0, -0.3089, 34.9028,13.0
 -0.3536,  1042.0, -0.3094, 34.9028,19.0
 -0.3542,  1044.0, -0.3099, 34.9030,18.0
 -0.3574,  1046.0, -0.3130, 34.9032,16.0
 -0.3588,  1048.0, -0.3143, 34.9033,15.0
 -0.3602,  1050.0, -0.3156, 34.9031,14.0
 -0.3666,  1052.0, -0.3219, 34.9036,16.0
 -0.3703,  1054.0, -0.3256, 34.9038,11.0
 -0.3718,  1056.0, -0.3270, 34.9039,13.0
 -0.3764,  1058.0, -0.3315, 34.9040,15.0
 -0.3792,  1060.0, -0.3342, 34.9039,16.0
 -0.3801,  1062.0, -0.3350, 34.9042,19.0
 -0.3818,  1064.0, -0.3366, 34.9042,13.0
 -0.3822,  1066.0, -0.3369, 34.9043,13.0
 -0.3825,  1068.0, -0.3371, 34.9043,17.0
 -0.3836,  1070.0, -0.3381, 34.9042,19.0
 -0.3845,  1072.0, -0.3389, 34.9042,18.0
 -0.3897,  1074.0, -0.3441, 34.9047,13.0
 -0.3910,  1076.0, -0.3453, 34.9052,17.0
 -0.3926,  1078.0, -0.3468, 34.9050,17.0
 -0.3939,  1080.0, -0.3480, 34.9051,14.0
 -0.3958,  1082.0, -0.3498, 34.9052,16.0
 -0.3992,  1084.0, -0.3531, 34.9056,17.0
 -0.4001,  1086.0, -0.3539, 34.9053,15.0
 -0.4040,  1088.0, -0.3578, 34.9057,14.0
 -0.4112,  1090.0, -0.3649, 34.9057,16.0
 -0.4128,  1092.0, -0.3664, 34.9060,11.0
 -0.4170,  1094.0, -0.3706, 34.9061,12.0
 -0.4206,  1096.0, -0.3741, 34.9061,14.0
 -0.4230,  1098.0, -0.3764, 34.9067,18.0
 -0.4257,  1100.0, -0.3790, 34.9066,13.0
 -0.4292,  1102.0, -0.3825, 34.9071,15.0
 -0.4316,  1104.0, -0.3848, 34.9069,11.0
 -0.4364,  1106.0, -0.3895, 34.9074,15.0
 -0.4373,  1108.0, -0.3903, 34.9073,16.0
 -0.4392,  1110.0, -0.3921, 34.9079,17.0
 -0.4394,  1112.0, -0.3922, 34.9078,14.0
 -0.4421,  1114.0, -0.3948, 34.9077,18.0
 -0.4442,  1116.0, -0.3968, 34.9075,18.0
 -0.4451,  1118.0, -0.3976, 34.9078,13.0
 -0.4477,  1120.0, -0.4002, 34.9075,17.0
 -0.4512,  1122.0, -0.4036, 34.9078,16.0
 -0.4541,  1124.0, -0.4064, 34.9079,13.0
 -0.4551,  1126.0, -0.4073, 34.9083,18.0
 -0.4560,  1128.0, -0.4081, 34.9082,21.0
 -0.4573,  1130.0, -0.4093, 34.9081,17.0
 -0.4587,  1132.0, -0.4106, 34.9083,15.0
 -0.4606,  1134.0, -0.4124, 34.9083,15.0
 -0.4611,  1136.0, -0.4128, 34.9085,17.0
 -0.4625,  1138.0, -0.4141, 34.9084,12.0
 -0.4640,  1140.0, -0.4155, 34.9084,15.0
 -0.4651,  1142.0, -0.4166, 34.9086,20.0
 -0.4656,  1144.0, -0.4170, 34.9090,15.0
 -0.4671,  1146.0, -0.4184, 34.9090,16.0
 -0.4679,  1148.0, -0.4191, 34.9089,13.0
 -0.4679,  1150.0, -0.4190, 34.9089,14.0
 -0.4696,  1152.0, -0.4206, 34.9089,12.0
 -0.4724,  1154.0, -0.4233, 34.9087,13.0
 -0.4750,  1156.0, -0.4258, 34.9092,17.0
 -0.4753,  1158.0, -0.4260, 34.9092,13.0
 -0.4768,  1160.0, -0.4274, 34.9089,16.0
 -0.4776,  1162.0, -0.4281, 34.9091,11.0
 -0.4782,  1164.0, -0.4286, 34.9094,11.0
 -0.4806,  1166.0, -0.4309, 34.9095,15.0
 -0.4829,  1168.0, -0.4331, 34.9092,16.0
 -0.4845,  1170.0, -0.4346, 34.9093,15.0
 -0.4873,  1172.0, -0.4374, 34.9092,14.0
 -0.4880,  1174.0, -0.4380, 34.9091,14.0
 -0.4887,  1176.0, -0.4386, 34.9090,13.0
 -0.4905,  1178.0, -0.4403, 34.9096,10.0
 -0.4940,  1180.0, -0.4437, 34.9098,14.0
 -0.4980,  1182.0, -0.4476, 34.9099,16.0
 -0.4991,  1184.0, -0.4486, 34.9101,16.0
 -0.4995,  1186.0, -0.4489, 34.9102,14.0
 -0.5002,  1188.0, -0.4495, 34.9103,18.0
 -0.5012,  1190.0, -0.4504, 34.9104,16.0
 -0.5046,  1192.0, -0.4537, 34.9104,14.0
 -0.5057,  1194.0, -0.4547, 34.9104,12.0
 -0.5067,  1196.0, -0.4557, 34.9106,13.0
 -0.5078,  1198.0, -0.4567, 34.9106,12.0
 -0.5083,  1200.0, -0.4570, 34.9106,14.0
 -0.5089,  1202.0, -0.4575, 34.9107,13.0
 -0.5097,  1204.0, -0.4582, 34.9110,15.0
 -0.5108,  1206.0, -0.4592, 34.9112,13.0
 -0.5115,  1208.0, -0.4598, 34.9111,14.0
 -0.5124,  1210.0, -0.4606, 34.9113,15.0
 -0.5145,  1212.0, -0.4627, 34.9111,21.0
 -0.5175,  1214.0, -0.4656, 34.9113,17.0
 -0.5176,  1216.0, -0.4656, 34.9117,14.0
 -0.5221,  1218.0, -0.4700, 34.9113,17.0
 -0.5227,  1220.0, -0.4705, 34.9114,20.0
 -0.5236,  1222.0, -0.4713, 34.9115,16.0
 -0.5288,  1224.0, -0.4765, 34.9116,15.0
 -0.5312,  1226.0, -0.4788, 34.9114,21.0
 -0.5313,  1228.0, -0.4788, 34.9116,18.0
 -0.5319,  1230.0, -0.4793, 34.9115,18.0
 -0.5360,  1232.0, -0.4833, 34.9119,14.0
 -0.5381,  1234.0, -0.4853, 34.9122,17.0
 -0.5393,  1236.0, -0.4864, 34.9123,14.0
 -0.5422,  1238.0, -0.4892, 34.9121,19.0
 -0.5439,  1240.0, -0.4908, 34.9125,16.0
 -0.5444,  1242.0, -0.4912, 34.9127,15.0
 -0.5453,  1244.0, -0.4920, 34.9126,13.0
 -0.5454,  1246.0, -0.4920, 34.9128,17.0
 -0.5461,  1248.0, -0.4926, 34.9126,13.0
 -0.5490,  1250.0, -0.4954, 34.9131,15.0
 -0.5519,  1252.0, -0.4983, 34.9128,12.0
 -0.5524,  1254.0, -0.4987, 34.9131,13.0
 -0.5547,  1256.0, -0.5009, 34.9128,11.0
 -0.5555,  1258.0, -0.5016, 34.9129,14.0
 -0.5562,  1260.0, -0.5022, 34.9134,12.0
 -0.5564,  1262.0, -0.5023, 34.9132,14.0
 -0.5573,  1264.0, -0.5031, 34.9132,18.0
 -0.5575,  1266.0, -0.5031, 34.9132,13.0
 -0.5589,  1268.0, -0.5045, 34.9133,16.0
 -0.5604,  1270.0, -0.5059, 34.9132,16.0
 -0.5610,  1272.0, -0.5064, 34.9133,19.0
 -0.5638,  1274.0, -0.5091, 34.9136,17.0
 -0.5651,  1276.0, -0.5103, 34.9135,13.0
 -0.5673,  1278.0, -0.5124, 34.9137,13.0
 -0.5686,  1280.0, -0.5136, 34.9135,18.0
 -0.5727,  1282.0, -0.5176, 34.9132,17.0
 -0.5740,  1284.0, -0.5188, 34.9133,16.0
 -0.5742,  1286.0, -0.5189, 34.9137,17.0
 -0.5752,  1288.0, -0.5198, 34.9136,14.0
 -0.5760,  1290.0, -0.5205, 34.9135,15.0
 -0.5769,  1292.0, -0.5213, 34.9137,13.0
 -0.5785,  1294.0, -0.5228, 34.9134,15.0
 -0.5792,  1296.0, -0.5234, 34.9135,13.0
 -0.5796,  1298.0, -0.5237, 34.9134,15.0
 -0.5793,  1300.0, -0.5233, 34.9137,16.0
 -0.5791,  1302.0, -0.5230, 34.9137,15.0
 -0.5796,  1304.0, -0.5234, 34.9135,14.0
 -0.5798,  1306.0, -0.5235, 34.9135,16.0
 -0.5803,  1308.0, -0.5239, 34.9134,18.0
 -0.5817,  1310.0, -0.5252, 34.9136,16.0
 -0.5820,  1312.0, -0.5254, 34.9134,17.0
 -0.5827,  1314.0, -0.5260, 34.9134,16.0
 -0.5859,  1316.0, -0.5291, 34.9137,16.0
 -0.5901,  1318.0, -0.5332, 34.9135,20.0
 -0.5885,  1320.0, -0.5315, 34.9136,15.0
 -0.5920,  1322.0, -0.5349, 34.9132,16.0
 -0.5939,  1324.0, -0.5367, 34.9133,15.0
 -0.5958,  1326.0, -0.5385, 34.9131,19.0
 -0.5995,  1328.0, -0.5422, 34.9131,19.0
 -0.6015,  1330.0, -0.5441, 34.9131,14.0
 -0.6020,  1332.0, -0.5445, 34.9129,15.0
 -0.6033,  1334.0, -0.5457, 34.9132,11.0
 -0.6170,  1336.0, -0.5594, 34.9121,15.0
 -0.6244,  1338.0, -0.5668, 34.9117,14.0
 -0.6261,  1340.0, -0.5685, 34.9115,14.0
 -0.6267,  1342.0, -0.5690, 34.9117,14.0
 -0.6261,  1344.0, -0.5683, 34.9117,13.0
 -0.6281,  1346.0, -0.5702, 34.9121,14.0
 -0.6309,  1348.0, -0.5729, 34.9118,13.0
 -0.6384,  1350.0, -0.5804, 34.9117,15.0
 -0.6394,  1352.0, -0.5813, 34.9121,17.0
 -0.6395,  1354.0, -0.5813, 34.9120,15.0
 -0.6398,  1356.0, -0.5814, 34.9121,15.0
 -0.6415,  1358.0, -0.5831, 34.9119,14.0
 -0.6414,  1360.0, -0.5828, 34.9121,17.0
 -0.6414,  1362.0, -0.5827, 34.9122,16.0
 -0.6424,  1364.0, -0.5836, 34.9121,16.0
 -0.6422,  1366.0, -0.5833, 34.9120,17.0
 -0.6428,  1368.0, -0.5838, 34.9119,17.0
 -0.6433,  1370.0, -0.5842, 34.9117,15.0
 -0.6464,  1372.0, -0.5872, 34.9122,18.0
 -0.6460,  1374.0, -0.5867, 34.9123,16.0
 -0.6452,  1376.0, -0.5858, 34.9124,18.0
 -0.6460,  1378.0, -0.5865, 34.9124,18.0
 -0.6475,  1380.0, -0.5879, 34.9122,16.0
 -0.6482,  1382.0, -0.5885, 34.9122,14.0
 -0.6481,  1384.0, -0.5883, 34.9122,15.0
 -0.6490,  1386.0, -0.5891, 34.9125,14.0
 -0.6489,  1388.0, -0.5889, 34.9122,10.0
 -0.6489,  1390.0, -0.5887, 34.9126,12.0
 -0.6504,  1392.0, -0.5901, 34.9121,16.0
 -0.6537,  1394.0, -0.5934, 34.9126,15.0
 -0.6566,  1396.0, -0.5962, 34.9127,10.0
 -0.6572,  1398.0, -0.5967, 34.9126,16.0
 -0.6582,  1400.0, -0.5976, 34.9125,14.0
 -0.6586,  1402.0, -0.5979, 34.9126,14.0
 -0.6592,  1404.0, -0.5984, 34.9125,16.0
 -0.6601,  1406.0, -0.5992, 34.9130,14.0
 -0.6605,  1408.0, -0.5995, 34.9130,14.0
 -0.6620,  1410.0, -0.6009, 34.9128,13.0
 -0.6616,  1412.0, -0.6003, 34.9131,13.0
 -0.6617,  1414.0, -0.6003, 34.9128,20.0
 -0.6624,  1416.0, -0.6009, 34.9130,17.0
 -0.6621,  1418.0, -0.6005, 34.9133,17.0
 -0.6618,  1420.0, -0.6001, 34.9136,21.0
 -0.6619,  1422.0, -0.6001, 34.9134,21.0
 -0.6616,  1424.0, -0.5997, 34.9137,15.0
 -0.6610,  1426.0, -0.5989, 34.9143,12.0
 -0.6602,  1428.0, -0.5980, 34.9145,12.0
 -0.6597,  1430.0, -0.5974, 34.9145,11.0
 -0.6597,  1432.0, -0.5973, 34.9147,13.0
 -0.6602,  1434.0, -0.5977, 34.9145,14.0
 -0.6617,  1436.0, -0.5991, 34.9149,16.0
 -0.6618,  1438.0, -0.5991, 34.9151,17.0
 -0.6638,  1440.0, -0.6010, 34.9149,12.0
 -0.6642,  1442.0, -0.6013, 34.9147,13.0
 -0.6642,  1444.0, -0.6011, 34.9150,15.0
 -0.6646,  1446.0, -0.6014, 34.9147,13.0
 -0.6659,  1448.0, -0.6026, 34.9146,14.0
 -0.6664,  1450.0, -0.6030, 34.9146,13.0
 -0.6682,  1452.0, -0.6047, 34.9148,18.0
 -0.6704,  1454.0, -0.6068, 34.9146,13.0
 -0.6701,  1456.0, -0.6064, 34.9146,15.0
 -0.6708,  1458.0, -0.6070, 34.9151,13.0
 -0.6716,  1460.0, -0.6077, 34.9150,16.0
 -0.6723,  1462.0, -0.6083, 34.9151,17.0
 -0.6740,  1464.0, -0.6099, 34.9157,17.0
 -0.6762,  1466.0, -0.6120, 34.9155,15.0
 -0.6754,  1468.0, -0.6111, 34.9153,20.0
 -0.6748,  1470.0, -0.6104, 34.9157,20.0
 -0.6763,  1472.0, -0.6118, 34.9156,18.0
 -0.6772,  1474.0, -0.6126, 34.9155,16.0
 -0.6789,  1476.0, -0.6142, 34.9153,16.0
 -0.6817,  1478.0, -0.6169, 34.9155,18.0
 -0.6822,  1480.0, -0.6173, 34.9152,13.0
 -0.6835,  1482.0, -0.6185, 34.9152,15.0
 -0.6847,  1484.0, -0.6196, 34.9153,14.0
 -0.6927,  1486.0, -0.6276, 34.9146,20.0
 -0.6949,  1488.0, -0.6297, 34.9151,12.0
 -0.6935,  1490.0, -0.6281, 34.9155,14.0
 -0.6949,  1492.0, -0.6294, 34.9152,13.0
 -0.6986,  1494.0, -0.6331, 34.9148,16.0
 -0.7033,  1496.0, -0.6377, 34.9147,13.0
 -0.7042,  1498.0, -0.6385, 34.9148,14.0
 -0.7073,  1500.0, -0.6415, 34.9148,14.0
 -0.7081,  1502.0, -0.6422, 34.9146,14.0
 -0.7085,  1504.0, -0.6425, 34.9146,14.0
 -0.7083,  1506.0, -0.6422, 34.9150,16.0
 -0.7068,  1508.0, -0.6406, 34.9150,18.0
 -0.7078,  1510.0, -0.6415, 34.9152,13.0
 -0.7092,  1512.0, -0.6428, 34.9152,13.0
 -0.7115,  1514.0, -0.6450, 34.9149,16.0
 -0.7110,  1516.0, -0.6443, 34.9150,13.0
 -0.7130,  1518.0, -0.6463, 34.9152,13.0
 -0.7112,  1520.0, -0.6443, 34.9151,13.0
 -0.7152,  1522.0, -0.6482, 34.9156,14.0
 -0.7179,  1524.0, -0.6509, 34.9153,16.0
 -0.7193,  1526.0, -0.6522, 34.9147,17.0
 -0.7223,  1528.0, -0.6551, 34.9146,19.0
 -0.7255,  1530.0, -0.6582, 34.9143,16.0
 -0.7276,  1532.0, -0.6602, 34.9140,16.0
 -0.7392,  1534.0, -0.6719, 34.9136,16.0
 -0.7361,  1536.0, -0.6686, 34.9136,18.0
 -0.7357,  1538.0, -0.6681, 34.9136,17.0
 -0.7355,  1540.0, -0.6678, 34.9143,11.0
 -0.7333,  1542.0, -0.6654, 34.9146,13.0
 -0.7281,  1544.0, -0.6600, 34.9155,17.0
 -0.7303,  1546.0, -0.6621, 34.9154,16.0
 -0.7313,  1548.0, -0.6630, 34.9153,10.0
 -0.7324,  1550.0, -0.6640, 34.9151,15.0
 -0.7336,  1552.0, -0.6651, 34.9152,17.0
 -0.7370,  1554.0, -0.6685, 34.9150,12.0
 -0.7393,  1556.0, -0.6707, 34.9148,13.0
 -0.7410,  1558.0, -0.6723, 34.9147,16.0
 -0.7476,  1560.0, -0.6788, 34.9144,18.0
 -0.7452,  1562.0, -0.6763, 34.9145,14.0
 -0.7436,  1564.0, -0.6745, 34.9148,16.0
 -0.7497,  1566.0, -0.6806, 34.9142,16.0
 -0.7602,  1568.0, -0.6911, 34.9132,20.0
 -0.7697,  1570.0, -0.7006, 34.9125,18.0
 -0.7780,  1572.0, -0.7089, 34.9115,13.0
 -0.7853,  1574.0, -0.7162, 34.9113,17.0
 -0.7845,  1576.0, -0.7153, 34.9117,19.0
 -0.7869,  1578.0, -0.7176, 34.9116,12.0
 -0.7891,  1580.0, -0.7197, 34.9113,18.0
 -0.7903,  1582.0, -0.7208, 34.9114,14.0
 -0.7914,  1584.0, -0.7218, 34.9113,17.0
 -0.7984,  1586.0, -0.7288, 34.9111,12.0
 -0.7978,  1588.0, -0.7280, 34.9108,15.0
 -0.8042,  1590.0, -0.7344, 34.9103,14.0
 -0.8080,  1592.0, -0.7381, 34.9099,17.0
 -0.8097,  1594.0, -0.7397, 34.9096,13.0
 -0.8117,  1596.0, -0.7416, 34.9096,14.0
 -0.8143,  1598.0, -0.7442, 34.9090,13.0
 -0.8249,  1600.0, -0.7548, 34.9084,15.0
 -0.8259,  1602.0, -0.7557, 34.9084,15.0
 -0.8270,  1604.0, -0.7567, 34.9086,15.0
 -0.8270,  1606.0, -0.7566, 34.9087,14.0
 -0.8289,  1608.0, -0.7584, 34.9088,12.0
 -0.8292,  1610.0, -0.7585, 34.9085,16.0
 -0.8288,  1612.0, -0.7580, 34.9088,19.0
 -0.8298,  1614.0, -0.7589, 34.9087,19.0
 -0.8302,  1616.0, -0.7592, 34.9087,13.0
 -0.8289,  1618.0, -0.7578, 34.9089,17.0
 -0.8286,  1620.0, -0.7573, 34.9087,19.0
 -0.8268,  1622.0, -0.7554, 34.9096,19.0
 -0.8222,  1624.0, -0.7506, 34.9101,14.0
 -0.8226,  1626.0, -0.7509, 34.9103,17.0
 -0.8205,  1628.0, -0.7487, 34.9107,15.0
 -0.8206,  1630.0, -0.7486, 34.9106,18.0
 -0.8225,  1632.0, -0.7505, 34.9104,15.0
 -0.8240,  1634.0, -0.7519, 34.9102,14.0
 -0.8254,  1636.0, -0.7532, 34.9103,15.0
 -0.8268,  1638.0, -0.7545, 34.9101,14.0
 -0.8289,  1640.0, -0.7565, 34.9100,16.0
 -0.8296,  1642.0, -0.7571, 34.9099,13.0
 -0.8302,  1644.0, -0.7575, 34.9099,15.0
 -0.8299,  1646.0, -0.7571, 34.9102,13.0
 -0.8344,  1648.0, -0.7616, 34.9097,13.0
 -0.8340,  1650.0, -0.7610, 34.9100,15.0
 -0.8369,  1652.0, -0.7639, 34.9096,15.0
 -0.8380,  1654.0, -0.7649, 34.9098,14.0
 -0.8406,  1656.0, -0.7674, 34.9095,13.0
 -0.8431,  1658.0, -0.7698, 34.9094,20.0
 -0.8458,  1660.0, -0.7724, 34.9093,19.0
 -0.8458,  1662.0, -0.7723, 34.9092,16.0
 -0.8421,  1664.0, -0.7684, 34.9101,19.0
 -0.8429,  1666.0, -0.7691, 34.9101,18.0
 -0.8435,  1668.0, -0.7696, 34.9101,17.0
 -0.8446,  1670.0, -0.7706, 34.9099,19.0
 -0.8452,  1672.0, -0.7711, 34.9102,16.0
 -0.8475,  1674.0, -0.7733, 34.9097,13.0
 -0.8487,  1676.0, -0.7744, 34.9099,14.0
 -0.8499,  1678.0, -0.7755, 34.9099,18.0
 -0.8504,  1680.0, -0.7759, 34.9097,19.0
 -0.8515,  1682.0, -0.7769, 34.9098,14.0
 -0.8538,  1684.0, -0.7791, 34.9094,12.0
 -0.8549,  1686.0, -0.7801, 34.9095,13.0
 -0.8559,  1688.0, -0.7810, 34.9094,14.0
 -0.8573,  1690.0, -0.7823, 34.9093,12.0
 -0.8579,  1692.0, -0.7827, 34.9094,11.0
 -0.8580,  1694.0, -0.7827, 34.9092,13.0
 -0.8580,  1696.0, -0.7826, 34.9092,16.0
 -0.8602,  1698.0, -0.7847, 34.9092,15.0
 -0.8628,  1700.0, -0.7872, 34.9091,16.0
 -0.8646,  1702.0, -0.7889, 34.9093,14.0
 -0.8677,  1704.0, -0.7920, 34.9089,18.0
 -0.8686,  1706.0, -0.7927, 34.9089,17.0
 -0.8688,  1708.0, -0.7928, 34.9089,15.0
 -0.8693,  1710.0, -0.7932, 34.9088,18.0
 -0.8691,  1712.0, -0.7929, 34.9089,16.0
 -0.8713,  1714.0, -0.7950, 34.9090,12.0
 -0.8714,  1716.0, -0.7950, 34.9091,18.0
 -0.8706,  1718.0, -0.7940, 34.9097,21.0
 -0.8694,  1720.0, -0.7927, 34.9098,21.0
 -0.8693,  1722.0, -0.7925, 34.9100,15.0
 -0.8692,  1724.0, -0.7923, 34.9102,17.0
 -0.8687,  1726.0, -0.7916, 34.9100,15.0
 -0.8682,  1728.0, -0.7910, 34.9102,23.0
 -0.8680,  1730.0, -0.7907, 34.9102,15.0
 -0.8672,  1732.0, -0.7897, 34.9101,12.0
 -0.8652,  1734.0, -0.7876, 34.9108,16.0
 -0.8665,  1736.0, -0.7888, 34.9109,18.0
 -0.8674,  1738.0, -0.7896, 34.9108,14.0
 -0.8674,  1740.0, -0.7895, 34.9108,12.0
 -0.8674,  1742.0, -0.7893, 34.9107,12.0
 -0.8698,  1744.0, -0.7916, 34.9107,12.0
 -0.8704,  1746.0, -0.7921, 34.9107,12.0
 -0.8712,  1748.0, -0.7928, 34.9107,16.0
 -0.8716,  1750.0, -0.7931, 34.9110,16.0
 -0.8716,  1752.0, -0.7930, 34.9109,19.0
 -0.8723,  1754.0, -0.7936, 34.9112,14.0
 -0.8722,  1756.0, -0.7933, 34.9113,17.0
 -0.8720,  1758.0, -0.7930, 34.9114,17.0
 -0.8720,  1760.0, -0.7929, 34.9114,16.0
 -0.8725,  1762.0, -0.7933, 34.9114,17.0
 -0.8744,  1764.0, -0.7951, 34.9112,12.0
 -0.8773,  1766.0, -0.7979, 34.9110,17.0
 -0.8832,  1768.0, -0.8038, 34.9104,16.0
 -0.8853,  1770.0, -0.8058, 34.9099,18.0
 -0.8883,  1772.0, -0.8087, 34.9097,14.0
 -0.8884,  1774.0, -0.8087, 34.9102,18.0
 -0.8897,  1776.0, -0.8099, 34.9097,14.0
 -0.8904,  1778.0, -0.8105, 34.9100,13.0
 -0.8911,  1780.0, -0.8110, 34.9097,13.0
 -0.8944,  1782.0, -0.8143, 34.9094,12.0
 -0.8956,  1784.0, -0.8154, 34.9095,16.0
 -0.8972,  1786.0, -0.8169, 34.9097,13.0
 -0.8980,  1788.0, -0.8176, 34.9094,14.0
